category,word,commons_title,commons_url,wikidata_id,wikidata_url,sona_exists,sona_url,tok_exists,tok_url,tok_wikidata_id,tok_wikidata_url,wiktionary_exists,wiktionary_url
Category:Sitelen Pona ligatures,lupa monsi,Category:Lupa monsi (toki pona),https://commons.wikimedia.org/wiki/Category:Lupa_monsi_(toki_pona),,,No,,Yes,https://tok.wikipedia.org/wiki/lupa_monsi,Q497,https://www.wikidata.org/wiki/Q497,No,
Category:Sitelen Pona ligatures,lupa nena,Category:Lupa nena (toki pona),https://commons.wikimedia.org/wiki/Category:Lupa_nena_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,lupa tomo,Category:Lupa tomo (toki pona),https://commons.wikimedia.org/wiki/Category:Lupa_tomo_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,ma ale,Category:Ma ale (toki pona),https://commons.wikimedia.org/wiki/Category:Ma_ale_(toki_pona),,,No,,Yes,https://tok.wikipedia.org/wiki/ma,Q2,https://www.wikidata.org/wiki/Q2,No,
Category:Sitelen Pona ligatures,ma ali,Category:Ma ali (toki pona),https://commons.wikimedia.org/wiki/Category:Ma_ali_(toki_pona),,,No,,Yes,https://tok.wikipedia.org/wiki/ma,Q2,https://www.wikidata.org/wiki/Q2,No,
Category:Sitelen Pona ligatures,ma ike,Category:Ma ike (toki pona),https://commons.wikimedia.org/wiki/Category:Ma_ike_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,ma kasi,Category:Ma kasi (toki pona),https://commons.wikimedia.org/wiki/Category:Ma_kasi_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,ma ni,Category:Ma ni (toki pona),https://commons.wikimedia.org/wiki/Category:Ma_ni_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,ma pona,Category:Ma pona (toki pona),https://commons.wikimedia.org/wiki/Category:Ma_pona_(toki_pona),,,Yes,https://sona.pona.la/wiki/ma_pona,Yes,https://tok.wikipedia.org/wiki/ma_pona,,,No,
Category:Sitelen Pona ligatures,ma tomo,Category:Ma tomo (toki pona),https://commons.wikimedia.org/wiki/Category:Ma_tomo_(toki_pona),,,No,,Yes,https://tok.wikipedia.org/wiki/ma_tomo,Q515,https://www.wikidata.org/wiki/Q515,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/ma_tomo
Category:Sitelen Pona ligatures,mama mama,Category:Mama mama (toki pona),https://commons.wikimedia.org/wiki/Category:Mama_mama_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,mama meli,Category:Mama meli (toki pona),https://commons.wikimedia.org/wiki/Category:Mama_meli_(toki_pona),,,No,,No,,,,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/mama_meli
Category:Sitelen Pona ligatures,mama mije,Category:Mama mije (toki pona),https://commons.wikimedia.org/wiki/Category:Mama_mije_(toki_pona),,,No,,No,,,,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/mama_mije
Category:Sitelen Pona ligatures,mama tonsi,Category:Mama tonsi (toki pona),https://commons.wikimedia.org/wiki/Category:Mama_tonsi_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,meli ike,Category:Meli ike (toki pona),https://commons.wikimedia.org/wiki/Category:Meli_ike_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,meli lili,Category:Meli lili (toki pona),https://commons.wikimedia.org/wiki/Category:Meli_lili_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,meli mije,Category:Meli mije (toki pona),https://commons.wikimedia.org/wiki/Category:Meli_mije_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,meli pona,Category:Meli pona (toki pona),https://commons.wikimedia.org/wiki/Category:Meli_pona_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,meli sama,Category:Meli sama (toki pona),https://commons.wikimedia.org/wiki/Category:Meli_sama_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,meli tonsi,Category:Meli tonsi (toki pona),https://commons.wikimedia.org/wiki/Category:Meli_tonsi_(toki_pona),,,No,,Yes,https://tok.wikipedia.org/wiki/tonsi,Q189125,https://www.wikidata.org/wiki/Q189125,No,
Category:Sitelen Pona ligatures,meli unpa,Category:Meli unpa (toki pona),https://commons.wikimedia.org/wiki/Category:Meli_unpa_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,meli wawa,Category:Meli wawa (toki pona),https://commons.wikimedia.org/wiki/Category:Meli_wawa_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,mije ike,Category:Mije ike (toki pona),https://commons.wikimedia.org/wiki/Category:Mije_ike_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,mije lili,Category:Mije lili (toki pona),https://commons.wikimedia.org/wiki/Category:Mije_lili_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,mije meli,Category:Mije meli (toki pona),https://commons.wikimedia.org/wiki/Category:Mije_meli_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,mije pona,Category:Mije pona (toki pona),https://commons.wikimedia.org/wiki/Category:Mije_pona_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,mije sama,Category:Mije sama (toki pona),https://commons.wikimedia.org/wiki/Category:Mije_sama_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,mije tonsi,Category:Mije tonsi (toki pona),https://commons.wikimedia.org/wiki/Category:Mije_tonsi_(toki_pona),,,No,,Yes,https://tok.wikipedia.org/wiki/tonsi,Q189125,https://www.wikidata.org/wiki/Q189125,No,
Category:Sitelen Pona ligatures,mije unpa,Category:Mije unpa (toki pona),https://commons.wikimedia.org/wiki/Category:Mije_unpa_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,mije wawa,Category:Mije wawa (toki pona),https://commons.wikimedia.org/wiki/Category:Mije_wawa_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,musi lili,Category:Musi lili (toki pona),https://commons.wikimedia.org/wiki/Category:Musi_lili_(toki_pona),,,Yes,https://sona.pona.la/wiki/musi_lili,No,,,,No,
Category:Sitelen Pona ligatures,mute mute,Category:Mute mute (toki pona),https://commons.wikimedia.org/wiki/Category:Mute_mute_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,nasin nanpa,Category:Nasin nanpa (toki pona),https://commons.wikimedia.org/wiki/Category:Nasin_nanpa_(toki_pona),,,Yes,https://sona.pona.la/wiki/nasin_nanpa,Yes,https://tok.wikipedia.org/wiki/nanpa,Q11563,https://www.wikidata.org/wiki/Q11563,No,
Category:Sitelen Pona ligatures,nasin sitelen,Category:Nasin sitelen (toki pona),https://commons.wikimedia.org/wiki/Category:Nasin_sitelen_(toki_pona),,,Yes,https://sona.pona.la/wiki/nasin_sitelen,Yes,https://tok.wikipedia.org/wiki/sitelen_toki,Q8192,https://www.wikidata.org/wiki/Q8192,No,
Category:Sitelen Pona ligatures,nena kon,Category:Nena kon (toki pona),https://commons.wikimedia.org/wiki/Category:Nena_kon_(toki_pona),,,No,,Yes,https://tok.wikipedia.org/wiki/nena_kon,Q7363,https://www.wikidata.org/wiki/Q7363,No,
Category:Sitelen Pona ligatures,nena kute,Category:Nena kute (toki pona),https://commons.wikimedia.org/wiki/Category:Nena_kute_(toki_pona),,,No,,Yes,https://tok.wikipedia.org/wiki/kute,Q7362,https://www.wikidata.org/wiki/Q7362,No,
Category:Sitelen Pona ligatures,nena lili,Category:Nena lili (toki pona),https://commons.wikimedia.org/wiki/Category:Nena_lili_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,nena mama,Category:Nena mama (toki pona),https://commons.wikimedia.org/wiki/Category:Nena_mama_(toki_pona),,,No,,Yes,https://tok.wikipedia.org/wiki/nena_pi_sinpin_sijelo,Q9103,https://www.wikidata.org/wiki/Q9103,No,
Category:Sitelen Pona ligatures,nena meli,Category:Nena meli (toki pona),https://commons.wikimedia.org/wiki/Category:Nena_meli_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,nimi sin,Category:Nimi sin (toki pona),https://commons.wikimedia.org/wiki/Category:Nimi_sin_(toki_pona),,,Yes,https://sona.pona.la/wiki/nimi_sin,Yes,https://tok.wikipedia.org/wiki/nimi_sin,Q130989,https://www.wikidata.org/wiki/Q130989,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/nimi_sin
Category:Sitelen Pona ligatures,palisa lili,Category:Palisa lili (toki pona),https://commons.wikimedia.org/wiki/Category:Palisa_lili_(toki_pona),,,No,,Yes,https://tok.wikipedia.org/wiki/palisa_lili,Q10876,https://www.wikidata.org/wiki/Q10876,No,
Category:Sitelen Pona ligatures,pilin ala,Category:Pilin ala (toki pona),https://commons.wikimedia.org/wiki/Category:Pilin_ala_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,pilin ike,Category:Pilin ike (toki pona),https://commons.wikimedia.org/wiki/Category:Pilin_ike_(toki_pona),,,No,,Yes,https://tok.wikipedia.org/wiki/pilin_ike,,,No,
Category:Sitelen Pona ligatures,pilin nasa,Category:Pilin nasa (toki pona),https://commons.wikimedia.org/wiki/Category:Pilin_nasa_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,pilin pakala,Category:Pilin pakala (toki pona),https://commons.wikimedia.org/wiki/Category:Pilin_pakala_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,pilin pona,Category:Pilin pona (toki pona),https://commons.wikimedia.org/wiki/Category:Pilin_pona_(toki_pona),,,No,,Yes,https://tok.wikipedia.org/wiki/pilin_pona,Q8,https://www.wikidata.org/wiki/Q8,No,
Category:Sitelen Pona ligatures,pilin sama,Category:Pilin sama (toki pona),https://commons.wikimedia.org/wiki/Category:Pilin_sama_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,pilin seme,Category:Pilin seme (toki pona),https://commons.wikimedia.org/wiki/Category:Pilin_seme_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,pimeja jelo,Category:Pimeja jelo (toki pona),https://commons.wikimedia.org/wiki/Category:Pimeja_jelo_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,pimeja laso,Category:Pimeja laso (toki pona),https://commons.wikimedia.org/wiki/Category:Pimeja_laso_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,pimeja loje,Category:Pimeja loje (toki pona),https://commons.wikimedia.org/wiki/Category:Pimeja_loje_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,poki kon,Category:Poki kon (toki pona),https://commons.wikimedia.org/wiki/Category:Poki_kon_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,poki len,Category:Poki len (toki pona),https://commons.wikimedia.org/wiki/Category:Poki_len_(toki_pona),,,No,,Yes,https://tok.wikipedia.org/wiki/poki_len,,,No,
Category:Sitelen Pona ligatures,poki lete,Category:Poki lete (toki pona),https://commons.wikimedia.org/wiki/Category:Poki_lete_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,poki lili,Category:Poki lili (toki pona),https://commons.wikimedia.org/wiki/Category:Poki_lili_(toki_pona),,,No,,Yes,https://tok.wikipedia.org/wiki/poki_sijelo_lili,Q7868,https://www.wikidata.org/wiki/Q7868,No,
Category:Sitelen Pona ligatures,poki seli,Category:Poki seli (toki pona),https://commons.wikimedia.org/wiki/Category:Poki_seli_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,poki telo,Category:Poki telo (toki pona),https://commons.wikimedia.org/wiki/Category:Poki_telo_(toki_pona),,,No,,Yes,https://tok.wikipedia.org/wiki/poki_telo,Q2453629,https://www.wikidata.org/wiki/Q2453629,No,
Category:Sitelen Pona ligatures,poki tona,Category:Poki tona (toki pona),https://commons.wikimedia.org/wiki/Category:Poki_tona_(toki_pona),,,Yes,https://sona.pona.la/wiki/poki_tona,No,,,,No,
Category:Sitelen Pona ligatures,pona ala,Category:Pona ala (toki pona),https://commons.wikimedia.org/wiki/Category:Pona_ala_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,pona lili,Category:Pona lili (toki pona),https://commons.wikimedia.org/wiki/Category:Pona_lili_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,pona lukin,Category:Pona lukin (toki pona),https://commons.wikimedia.org/wiki/Category:Pona_lukin_(toki_pona),,,No,,Yes,https://tok.wikipedia.org/wiki/pona_lukin,Q7242,https://www.wikidata.org/wiki/Q7242,No,
Category:Sitelen Pona ligatures,pona mute,Category:Pona mute (toki pona),https://commons.wikimedia.org/wiki/Category:Pona_mute_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,selo len,Category:Selo len (toki pona),https://commons.wikimedia.org/wiki/Category:Selo_len_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,selo soweli,Category:Selo soweli (toki pona),https://commons.wikimedia.org/wiki/Category:Selo_soweli_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,sike lili,Category:Sike lili (toki pona),https://commons.wikimedia.org/wiki/Category:Sike_lili_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,sitelen ike,Category:Sitelen ike (toki pona),https://commons.wikimedia.org/wiki/Category:Sitelen_ike_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,sitelen ma,Category:Sitelen ma (toki pona),https://commons.wikimedia.org/wiki/Category:Sitelen_ma_(toki_pona),,,No,,Yes,https://tok.wikipedia.org/wiki/sitelen_ma,,,No,
Category:Sitelen Pona ligatures,sitelen monsuta,Category:Sitelen monsuta (toki pona),https://commons.wikimedia.org/wiki/Category:Sitelen_monsuta_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,sitelen pona,Category:Sitelen pona (toki pona),https://commons.wikimedia.org/wiki/Category:Sitelen_pona_(toki_pona),,,Yes,https://sona.pona.la/wiki/sitelen_pona,Yes,https://tok.wikipedia.org/wiki/sitelen_pona,Q58372003,https://www.wikidata.org/wiki/Q58372003,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/sitelen_pona
Category:Sitelen Pona ligatures,sitelen sitelen,Category:Sitelen sitelen (toki pona),https://commons.wikimedia.org/wiki/Category:Sitelen_sitelen_(toki_pona),,,Yes,https://sona.pona.la/wiki/sitelen_sitelen,Yes,https://tok.wikipedia.org/wiki/sitelen_sitelen,Q58372017,https://www.wikidata.org/wiki/Q58372017,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/sitelen_sitelen
Category:Sitelen Pona ligatures,sitelen tawa,Category:Sitelen tawa (toki pona),https://commons.wikimedia.org/wiki/Category:Sitelen_tawa_(toki_pona),,,No,,Yes,https://tok.wikipedia.org/wiki/sitelen_tawa,Q11424,https://www.wikidata.org/wiki/Q11424,No,
Category:Sitelen Pona ligatures,sitelen toki,Category:Sitelen toki (toki pona),https://commons.wikimedia.org/wiki/Category:Sitelen_toki_(toki_pona),,,No,,Yes,https://tok.wikipedia.org/wiki/sitelen_toki,Q8192,https://www.wikidata.org/wiki/Q8192,No,
Category:Sitelen Pona ligatures,sona ala,Category:Sona ala (toki pona),https://commons.wikimedia.org/wiki/Category:Sona_ala_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,sona ike,Category:Sona ike (toki pona),https://commons.wikimedia.org/wiki/Category:Sona_ike_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,sona lili,Category:Sona lili (toki pona),https://commons.wikimedia.org/wiki/Category:Sona_lili_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,sona ma,Category:Sona ma (toki pona),https://commons.wikimedia.org/wiki/Category:Sona_ma_(toki_pona),,,No,,Yes,https://tok.wikipedia.org/wiki/sona_ma,Q1071,https://www.wikidata.org/wiki/Q1071,No,
Category:Sitelen Pona ligatures,sona nanpa,Category:Sona nanpa (toki pona),https://commons.wikimedia.org/wiki/Category:Sona_nanpa_(toki_pona),,,No,,Yes,https://tok.wikipedia.org/wiki/sona_nanpa,Q395,https://www.wikidata.org/wiki/Q395,No,
Category:Sitelen Pona ligatures,sona pona,Category:Sona pona (toki pona),https://commons.wikimedia.org/wiki/Category:Sona_pona_(toki_pona),,,Yes,https://sona.pona.la/wiki/sona_pona,Yes,https://tok.wikipedia.org/wiki/sona_pona,Q133823176,https://www.wikidata.org/wiki/Q133823176,No,
Category:Sitelen Pona ligatures,sona sijelo,Category:Sona sijelo (toki pona),https://commons.wikimedia.org/wiki/Category:Sona_sijelo_(toki_pona),,,No,,Yes,https://tok.wikipedia.org/wiki/sona_pi_sijelo_ijo,Q8087,https://www.wikidata.org/wiki/Q8087,No,
Category:Sitelen Pona ligatures,sona tenpo,Category:Sona tenpo (toki pona),https://commons.wikimedia.org/wiki/Category:Sona_tenpo_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,sona toki,Category:Sona toki (toki pona),https://commons.wikimedia.org/wiki/Category:Sona_toki_(toki_pona),,,No,,Yes,https://tok.wikipedia.org/wiki/sona_toki,Q8162,https://www.wikidata.org/wiki/Q8162,No,
Category:Sitelen Pona ligatures,sona utala,Category:Sona utala (toki pona),https://commons.wikimedia.org/wiki/Category:Sona_utala_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,soweli kijetesantakalu,Category:Soweli kijetesantakalu (toki pona),https://commons.wikimedia.org/wiki/Category:Soweli_kijetesantakalu_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,suno sama,Category:Suno sama (toki pona),https://commons.wikimedia.org/wiki/Category:Suno_sama_(toki_pona),,,Yes,https://sona.pona.la/wiki/suno_sama,Yes,https://tok.wikipedia.org/wiki/lipu_su,Q124422915,https://www.wikidata.org/wiki/Q124422915,No,
Category:Sitelen Pona ligatures,supa lape,Category:Supa lape (toki pona),https://commons.wikimedia.org/wiki/Category:Supa_lape_(toki_pona),,,No,,Yes,https://tok.wikipedia.org/wiki/supa_lape,Q42177,https://www.wikidata.org/wiki/Q42177,No,
Category:Sitelen Pona ligatures,supa lawa,Category:Supa lawa (toki pona),https://commons.wikimedia.org/wiki/Category:Supa_lawa_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,supa lupa,Category:Supa lupa (toki pona),https://commons.wikimedia.org/wiki/Category:Supa_lupa_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,supa moku,Category:Supa moku (toki pona),https://commons.wikimedia.org/wiki/Category:Supa_moku_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,supa monsi,Category:Supa monsi (toki pona),https://commons.wikimedia.org/wiki/Category:Supa_monsi_(toki_pona),,,No,,Yes,https://tok.wikipedia.org/wiki/supa_monsi,,,No,
Category:Sitelen Pona ligatures,supa pali,Category:Supa pali (toki pona),https://commons.wikimedia.org/wiki/Category:Supa_pali_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,tawa pona,Category:Tawa pona (toki pona),https://commons.wikimedia.org/wiki/Category:Tawa_pona_(toki_pona),,,Yes,https://sona.pona.la/wiki/tawa_pona,No,,,,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/tawa_pona
Category:Sitelen Pona ligatures,tawa sona,Category:Tawa sona (toki pona),https://commons.wikimedia.org/wiki/Category:Tawa_sona_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,telo lete,Category:Telo lete (toki pona),https://commons.wikimedia.org/wiki/Category:Telo_lete_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,telo lili,Category:Telo lili (toki pona),https://commons.wikimedia.org/wiki/Category:Telo_lili_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,telo sitelen,Category:Telo sitelen (toki pona),https://commons.wikimedia.org/wiki/Category:Telo_sitelen_(toki_pona),,,Yes,https://sona.pona.la/wiki/telo_sitelen,No,,,,No,
Category:Sitelen Pona ligatures,tenpo ike,Category:Tenpo ike (toki pona),https://commons.wikimedia.org/wiki/Category:Tenpo_ike_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,tenpo ni,Category:Tenpo ni (toki pona),https://commons.wikimedia.org/wiki/Category:Tenpo_ni_(toki_pona),,,No,,Yes,https://tok.wikipedia.org/wiki/tenpo_ni,Q193168,https://www.wikidata.org/wiki/Q193168,No,
Category:Sitelen Pona ligatures,tenpo pona,Category:Tenpo pona (toki pona),https://commons.wikimedia.org/wiki/Category:Tenpo_pona_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,toki ala,Category:Toki ala (toki pona),https://commons.wikimedia.org/wiki/Category:Toki_ala_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,toki ike,Category:Toki ike (toki pona),https://commons.wikimedia.org/wiki/Category:Toki_ike_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,toki pona,Category:Toki pona (toki pona),https://commons.wikimedia.org/wiki/Category:Toki_pona_(toki_pona),,,Yes,https://sona.pona.la/wiki/toki_pona,Yes,https://tok.wikipedia.org/wiki/toki_pona,Q36846,https://www.wikidata.org/wiki/Q36846,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/toki_pona
Category:Sitelen Pona ligatures,toki pona ligatures,Category:Toki pona ligatures,https://commons.wikimedia.org/wiki/Category:Toki_pona_ligatures,,,No,,No,,,,No,
Category:Sitelen Pona ligatures,toki sin,Category:Toki sin (toki pona),https://commons.wikimedia.org/wiki/Category:Toki_sin_(toki_pona),,,No,,Yes,https://tok.wikipedia.org/wiki/toki_sin,Q33215,https://www.wikidata.org/wiki/Q33215,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/toki_sin
Category:Sitelen Pona ligatures,toki sona,Category:Toki sona (toki pona),https://commons.wikimedia.org/wiki/Category:Toki_sona_(toki_pona),,,Yes,https://sona.pona.la/wiki/toki_sona,Yes,https://tok.wikipedia.org/wiki/toki_sona,,,No,
Category:Sitelen Pona ligatures,toki utala,Category:Toki utala (toki pona),https://commons.wikimedia.org/wiki/Category:Toki_utala_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,tomo lape,Category:Tomo lape (toki pona),https://commons.wikimedia.org/wiki/Category:Tomo_lape_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,tomo mani,Category:Tomo mani (toki pona),https://commons.wikimedia.org/wiki/Category:Tomo_mani_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,tomo moku,Category:Tomo moku (toki pona),https://commons.wikimedia.org/wiki/Category:Tomo_moku_(toki_pona),,,No,,Yes,https://tok.wikipedia.org/wiki/tomo_esun_moku,Q11707,https://www.wikidata.org/wiki/Q11707,No,
Category:Sitelen Pona ligatures,tomo monsuta,Category:Tomo monsuta (toki pona),https://commons.wikimedia.org/wiki/Category:Tomo_monsuta_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,tomo nasin,Category:Tomo nasin (toki pona),https://commons.wikimedia.org/wiki/Category:Tomo_nasin_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,tomo ni,Category:Tomo ni (toki pona),https://commons.wikimedia.org/wiki/Category:Tomo_ni_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,tomo pali,Category:Tomo pali (toki pona),https://commons.wikimedia.org/wiki/Category:Tomo_pali_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,tomo sona,Category:Tomo sona (toki pona),https://commons.wikimedia.org/wiki/Category:Tomo_sona_(toki_pona),,,No,,Yes,https://tok.wikipedia.org/wiki/tomo_sona,Q3914,https://www.wikidata.org/wiki/Q3914,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/tomo_sona
Category:Sitelen Pona ligatures,tomo tawa,Category:Tomo tawa (toki pona),https://commons.wikimedia.org/wiki/Category:Tomo_tawa_(toki_pona),,,Yes,https://sona.pona.la/wiki/tomo_tawa,Yes,https://tok.wikipedia.org/wiki/tomo_tawa,Q11436,https://www.wikidata.org/wiki/Q11436,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/tomo_tawa
Category:Sitelen Pona ligatures,tomo telo,Category:Tomo telo (toki pona),https://commons.wikimedia.org/wiki/Category:Tomo_telo_(toki_pona),,,Yes,https://sona.pona.la/wiki/tomo_telo,No,,,,No,
Category:Sitelen Pona ligatures,tomo unpa,Category:Tomo unpa (toki pona),https://commons.wikimedia.org/wiki/Category:Tomo_unpa_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,tomo utala,Category:Tomo utala (toki pona),https://commons.wikimedia.org/wiki/Category:Tomo_utala_(toki_pona),,,No,,Yes,https://tok.wikipedia.org/wiki/tomo_utala,Q57821,https://www.wikidata.org/wiki/Q57821,No,
Category:Sitelen Pona ligatures,tonsi ike,Category:Tonsi ike (toki pona),https://commons.wikimedia.org/wiki/Category:Tonsi_ike_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,tonsi lili,Category:Tonsi lili (toki pona),https://commons.wikimedia.org/wiki/Category:Tonsi_lili_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,tonsi pona,Category:Tonsi pona (toki pona),https://commons.wikimedia.org/wiki/Category:Tonsi_pona_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,tonsi sama,Category:Tonsi sama (toki pona),https://commons.wikimedia.org/wiki/Category:Tonsi_sama_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,tonsi sin,Category:Tonsi sin (toki pona),https://commons.wikimedia.org/wiki/Category:Tonsi_sin_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,tonsi unpa,Category:Tonsi unpa (toki pona),https://commons.wikimedia.org/wiki/Category:Tonsi_unpa_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,tonsi wawa,Category:Tonsi wawa (toki pona),https://commons.wikimedia.org/wiki/Category:Tonsi_wawa_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,tu luka,Category:Tu luka (toki pona),https://commons.wikimedia.org/wiki/Category:Tu_luka_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,tu tu,Category:Tu tu (toki pona),https://commons.wikimedia.org/wiki/Category:Tu_tu_(toki_pona),,,No,,Yes,https://tok.wikipedia.org/wiki/tu_tu,Q202,https://www.wikidata.org/wiki/Q202,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/tu_tu
Category:Sitelen Pona ligatures,tu wan,Category:Tu wan (toki pona),https://commons.wikimedia.org/wiki/Category:Tu_wan_(toki_pona),,,No,,Yes,https://tok.wikipedia.org/wiki/tu_wan,Q201,https://www.wikidata.org/wiki/Q201,Yes,https://en.wiktionary.org/wiki/Appendix:Toki_Pona/tu_wan
Category:Sitelen Pona ligatures,walo jelo,Category:Walo jelo (toki pona),https://commons.wikimedia.org/wiki/Category:Walo_jelo_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,walo laso,Category:Walo laso (toki pona),https://commons.wikimedia.org/wiki/Category:Walo_laso_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,walo loje,Category:Walo loje (toki pona),https://commons.wikimedia.org/wiki/Category:Walo_loje_(toki_pona),,,No,,No,,,,No,
Category:Sitelen Pona ligatures,walo pimeja,Category:Walo pimeja (toki pona),https://commons.wikimedia.org/wiki/Category:Walo_pimeja_(toki_pona),,,No,,No,,,,No,
